station_id,day_type,slot,median,mean,p10,p90,n
07105,fin_de_semana,12,87.0,88.83333333333333,78.3,102.3,12
07105,fin_de_semana,13,101.5,93.75,70.0,108.8,12
07105,fin_de_semana,14,86.5,84.91666666666667,60.9,105.7,12
07105,fin_de_semana,15,97.5,94.0,79.2,106.8,12
07105,fin_de_semana,16,101.0,94.33333333333333,69.0,104.0,12
07105,fin_de_semana,17,97.0,91.75,69.5,107.9,12
07105,fin_de_semana,18,95.5,97.5,76.4,113.7,12
07105,fin_de_semana,19,96.0,95.33333333333333,75.3,112.4,12
07105,fin_de_semana,20,91.0,97.08333333333333,84.1,119.7,12
07105,fin_de_semana,21,95.0,92.41666666666667,75.1,110.3,12
07105,fin_de_semana,22,87.5,88.33333333333333,72.6,103.5,12
07105,fin_de_semana,23,92.0,88.91666666666667,73.4,104.10000000000001,12
07105,fin_de_semana,24,90.0,85.66666666666667,64.8,100.8,12
07105,fin_de_semana,25,97.0,95.5,69.8,117.4,12
07105,fin_de_semana,26,87.0,92.0,77.6,111.60000000000001,13
07105,fin_de_semana,27,95.0,95.6923076923077,69.4,120.0,13
07105,fin_de_semana,28,105.0,101.84615384615384,83.2,118.0,13
07105,fin_de_semana,29,98.0,102.53846153846153,85.2,126.60000000000001,13
07105,fin_de_semana,30,110.0,107.07692307692308,78.0,136.60000000000002,13
07105,fin_de_semana,31,113.0,112.07692307692308,88.0,132.2,13
07105,fin_de_semana,32,112.0,119.38461538461539,96.8,145.8,13
07105,fin_de_semana,33,134.0,129.23076923076923,93.8,154.20000000000002,13
07105,fin_de_semana,34,152.0,147.0,122.6,162.8,13
07105,fin_de_semana,35,150.0,148.0,124.8,173.4,13
07105,fin_de_semana,36,156.0,159.07692307692307,139.8,178.4,13
07105,fin_de_semana,37,175.0,180.53846153846155,149.4,217.0,13
07105,fin_de_semana,38,200.0,192.3846153846154,165.2,214.0,13
07105,fin_de_semana,39,207.0,211.07692307692307,160.8,264.8,13
07105,fin_de_semana,40,215.0,227.0,201.6,262.2,13
07105,fin_de_semana,41,264.0,268.3076923076923,217.2,309.6,13
07105,fin_de_semana,42,273.0,265.0769230769231,207.8,302.2,13
07105,fin_de_semana,43,276.0,282.0769230769231,247.2,350.4,13
07105,fin_de_semana,44,301.0,298.84615384615387,253.0,337.8,13
07105,fin_de_semana,45,317.0,323.3076923076923,285.8,376.20000000000005,13
07105,fin_de_semana,46,355.0,343.46153846153845,281.6,386.20000000000005,13
07105,fin_de_semana,47,332.0,334.61538461538464,276.4,410.8,13
07105,fin_de_semana,48,364.0,369.6923076923077,308.6,412.6,13
07105,fin_de_semana,49,333.0,355.15384615384613,310.0,444.80000000000007,13
07105,fin_de_semana,50,382.0,369.2307692307692,311.4,427.8,13
07105,fin_de_semana,51,316.0,329.15384615384613,263.2,434.00000000000006,13
07105,fin_de_semana,52,344.0,352.9230769230769,307.8,411.8,13
07105,fin_de_semana,53,305.0,316.61538461538464,266.4,385.6,13
07105,fin_de_semana,54,338.0,323.46153846153845,260.4,367.0,13
07105,fin_de_semana,55,317.0,306.38461538461536,245.6,359.8,13
07105,fin_de_semana,56,301.0,298.0769230769231,261.0,354.6,13
07105,fin_de_semana,57,284.0,283.9230769230769,257.0,312.4,13
07105,fin_de_semana,58,289.0,289.15384615384613,233.8,360.40000000000003,13
07105,fin_de_semana,59,299.0,302.46153846153845,239.4,360.20000000000005,13
07105,fin_de_semana,60,265.0,266.2307692307692,200.8,320.0,13
07105,fin_de_semana,61,258.0,259.61538461538464,225.6,283.6,13
07105,fin_de_semana,62,269.0,280.6923076923077,240.8,326.0,13
07105,fin_de_semana,63,298.0,308.7692307692308,246.2,358.4,13
07105,fin_de_semana,64,332.0,329.46153846153845,281.6,382.2,13
07105,fin_de_semana,65,378.0,362.3076923076923,307.4,400.6,13
07105,fin_de_semana,66,342.0,347.6923076923077,304.4,398.0,13
07105,fin_de_semana,67,414.0,428.9230769230769,364.6,499.0,13
07105,fin_de_semana,68,465.0,464.0,421.2,508.2,13
07105,fin_de_semana,69,497.0,521.9230769230769,406.4,667.4000000000001,13
07105,fin_de_semana,70,526.0,516.1538461538462,428.40000000000003,605.4000000000001,13
07105,fin_de_semana,71,623.0,636.4615384615385,519.0,780.6,13
07105,fin_de_semana,72,596.0,615.5384615384615,539.8,722.4,13
07105,fin_de_semana,73,695.0,706.0769230769231,603.0,844.6,13
07105,fin_de_semana,74,840.0,824.4615384615385,700.4,929.8,13
07105,fin_de_semana,75,794.0,814.1538461538462,724.8,904.8000000000001,13
07105,fin_de_semana,76,822.0,854.7692307692307,706.0,990.6,13
07105,fin_de_semana,77,909.0,888.1538461538462,725.8,1016.8,13
07105,fin_de_semana,78,969.0,958.3076923076923,793.8,1089.6,13
07105,fin_de_semana,79,832.0,871.5384615384615,766.6,1003.4,13
07105,fin_de_semana,80,909.0,895.9230769230769,768.6,1030.8,13
07105,fin_de_semana,81,885.0,897.4615384615385,699.2,1094.0,13
07105,fin_de_semana,82,732.0,786.0769230769231,666.0,1025.6000000000001,13
07105,fin_de_semana,83,787.0,824.0,674.2,1014.2,13
07105,fin_de_semana,84,752.0,775.9230769230769,622.4,953.4000000000001,13
07105,fin_de_semana,85,711.0,710.8461538461538,614.6,805.8,13
07105,fin_de_semana,86,658.0,637.0,517.2,731.0,13
07105,fin_de_semana,87,537.0,534.3076923076923,456.2,628.4,13
07105,fin_de_semana,88,505.0,507.3076923076923,407.0,620.0,13
07105,fin_de_semana,89,436.0,469.2307692307692,400.0,567.8000000000001,13
07105,fin_de_semana,90,404.0,416.46153846153845,375.4,458.6,13
07105,fin_de_semana,91,355.0,369.53846153846155,323.0,432.8,13
07105,fin_de_semana,92,332.0,345.84615384615387,282.2,409.4,13
07105,fin_de_semana,93,258.0,262.6923076923077,214.2,292.8,13
07105,fin_de_semana,94,251.0,247.3846153846154,214.6,279.8,13
07105,fin_de_semana,95,208.0,217.92307692307693,186.6,264.8,13
07107,laboral,0,78.0,77.85714285714286,67.4,92.2,28
07107,laboral,1,79.5,82.28571428571429,66.4,98.80000000000001,28
07107,laboral,2,74.5,77.85714285714286,59.300000000000004,102.9,28
07107,laboral,3,75.5,76.85714285714286,56.0,97.4,28
07107,laboral,4,78.5,79.35714285714286,65.2,93.3,28
07107,laboral,5,82.5,80.75,62.0,98.9,28
07107,laboral,6,77.5,76.46428571428571,57.4,93.6,28
07107,laboral,7,80.0,82.28571428571429,64.7,94.6,28
07107,laboral,8,77.0,78.53571428571429,63.1,92.0,28
07107,laboral,9,77.0,78.03571428571429,61.0,95.80000000000001,28
07107,laboral,10,77.5,80.14285714285714,65.4,97.9,28
07107,laboral,11,86.0,85.87096774193549,69.0,107.0,31
07107,laboral,12,81.0,82.96774193548387,68.0,105.0,31
07107,laboral,13,86.0,86.35483870967742,75.0,101.0,31
07107,laboral,14,92.0,92.48387096774194,74.0,111.0,31
07107,laboral,15,98.0,96.87096774193549,79.0,115.0,31
07107,laboral,16,101.0,105.09677419354838,92.0,130.0,31
07107,laboral,17,120.0,119.93548387096774,97.0,144.0,31
07107,laboral,18,133.0,136.19354838709677,110.0,172.0,31
07107,laboral,19,165.0,171.09677419354838,137.0,207.0,31
07107,laboral,20,191.0,193.6451612903226,153.0,234.0,31
07107,laboral,21,221.0,223.93548387096774,186.0,260.0,31
07107,laboral,22,252.0,256.5483870967742,209.0,313.0,31
07107,laboral,23,290.0,285.93548387096774,241.0,332.0,31
07107,laboral,24,323.0,330.8709677419355,281.0,381.0,31
07107,laboral,25,353.0,361.93548387096774,298.0,439.0,31
07107,laboral,26,390.5,396.21875,341.1,492.2000000000001,32
07107,laboral,27,435.0,445.28125,376.6,509.8,32
07107,laboral,28,478.0,472.71875,384.6,550.3000000000001,32
07107,laboral,29,502.0,499.71875,428.0,564.0000000000001,32
07107,laboral,30,499.0,491.90625,417.8,551.9,32
07107,laboral,31,485.0,485.28125,392.9,576.6,32
07107,laboral,32,508.0,506.84375,447.9,588.2,32
07107,laboral,33,518.0,511.6875,447.4,611.3000000000001,32
07107,laboral,34,481.5,487.125,433.1,559.1,32
07107,laboral,35,491.0,488.25,397.4,586.0,32
07107,laboral,36,468.0,482.0,388.5,597.7,32
07107,laboral,37,471.0,480.1,426.8,558.8,30
07107,laboral,38,500.5,500.0,442.8,577.2,30
07107,laboral,39,511.0,515.6,439.9,618.6,30
07107,laboral,40,507.0,512.6333333333333,416.90000000000003,595.8000000000001,30
07107,laboral,41,568.0,562.9666666666667,497.6,633.1,30
07107,laboral,42,586.0,580.5666666666667,474.6,675.6,30
07107,laboral,43,604.0,598.0333333333333,482.5,680.6,30
07107,laboral,44,614.5,637.5666666666667,531.0,767.3000000000001,30
07107,laboral,45,698.0,676.6333333333333,545.8,750.8000000000001,30
07107,laboral,46,665.0,651.1666666666666,578.9,753.8,30
07107,laboral,47,726.0,711.5666666666667,567.7,817.6,30
07107,laboral,48,706.0,719.6666666666666,545.5,881.8000000000001,30
07107,laboral,49,704.0,699.5,593.6,812.0,30
07107,laboral,50,732.5,713.5333333333333,589.4,824.1,30
07107,laboral,51,699.0,689.3666666666667,579.9,811.6,30
07107,laboral,52,676.0,683.8888888888889,544.8,823.4000000000001,27
07107,laboral,53,614.0,645.8148148148148,544.0,800.2,27
07107,laboral,54,608.0,614.8518518518518,499.8,740.6,27
07107,laboral,55,565.0,562.4814814814815,479.2,667.4,27
07107,laboral,56,556.0,527.5555555555555,425.0,621.4,27
07107,laboral,57,527.0,512.2962962962963,422.6,599.2,27
07107,laboral,58,442.0,449.962962962963,390.8,538.6,27
07107,laboral,59,424.0,425.962962962963,352.2,504.40000000000003,27
07107,laboral,60,372.0,373.4074074074074,295.8,436.4,27
07107,laboral,61,339.0,349.4074074074074,290.2,411.8,27
07107,laboral,62,309.0,308.22222222222223,240.2,360.8,27
07107,laboral,63,288.0,300.0740740740741,252.0,363.0,27
07107,laboral,64,298.0,292.55555555555554,253.4,323.8,27
07107,laboral,65,259.0,264.1111111111111,228.0,306.6,27
07107,laboral,66,287.0,286.5925925925926,249.8,335.20000000000005,27
07107,laboral,67,267.0,279.6666666666667,242.8,336.0,27
07107,laboral,68,298.0,296.3333333333333,236.8,360.80000000000007,27
07107,laboral,69,311.0,308.8888888888889,268.0,353.0,27
07107,laboral,70,314.0,328.8888888888889,275.0,405.40000000000003,27
07107,laboral,71,358.0,348.18518518518516,278.4,404.8,27
07107,laboral,72,369.0,366.7037037037037,308.0,416.2,27
07107,laboral,73,371.0,370.6666666666667,322.8,423.6,27
07107,laboral,74,375.0,375.85185185185185,327.0,423.0,27
07107,laboral,75,385.0,384.3333333333333,298.2,459.00000000000006,27
07107,laboral,76,374.0,386.18518518518516,303.6,472.0,27
07107,laboral,77,391.0,393.0740740740741,333.6,464.0,27
07107,laboral,78,354.0,356.962962962963,300.6,412.00000000000006,27
07107,laboral,79,329.0,328.48148148148147,263.6,386.0,27
07107,laboral,80,318.0,310.7037037037037,249.2,369.20000000000005,27
07107,laboral,81,296.0,290.0740740740741,241.2,326.40000000000003,27
07107,laboral,82,261.0,257.77777777777777,217.6,298.40000000000003,27
07107,laboral,83,228.0,229.92592592592592,186.6,275.6,27
07107,laboral,84,212.0,214.25925925925927,176.4,252.20000000000002,27
07107,laboral,85,182.0,182.11111111111111,146.0,221.60000000000002,27
07107,laboral,86,152.0,149.74074074074073,129.0,176.4,27
07107,laboral,87,135.0,137.37037037037038,121.2,154.8,27
07107,laboral,88,131.0,129.66666666666666,106.2,153.20000000000002,27
07107,laboral,89,109.0,108.77777777777777,81.6,132.0,27
07107,laboral,90,103.0,105.03703703703704,80.6,131.0,27
07107,laboral,91,94.0,92.07407407407408,75.8,107.20000000000003,27
07107,laboral,92,88.0,90.44444444444444,70.2,118.80000000000001,27
07107,laboral,93,88.0,87.88888888888889,73.4,103.60000000000001,27
07107,laboral,94,87.0,82.77777777777777,62.0,100.4,27
07107,laboral,95,79.0,79.07407407407408,60.4,100.4,27
07107,fin_de_semana,0,37.0,37.75,33.0,47.6,12
07107,fin_de_semana,1,36.0,36.0,29.0,42.9,12
07107,fin_de_semana,2,36.0,36.416666666666664,27.3,44.0,12
07107,fin_de_semana,3,38.0,37.083333333333336,30.4,41.8,12
07107,fin_de_semana,4,38.0,36.666666666666664,27.0,46.7,12
07107,fin_de_semana,5,33.0,34.25,27.1,42.7,12
07107,fin_de_semana,6,34.5,36.25,30.1,44.9,12
07107,fin_de_semana,7,31.0,32.083333333333336,25.1,39.6,12
07107,fin_de_semana,8,31.0,32.75,24.1,45.6,12
07107,fin_de_semana,9,34.5,35.416666666666664,31.1,42.7,12
07107,fin_de_semana,10,35.0,36.333333333333336,32.0,48.1,12
07107,fin_de_semana,11,39.0,39.25,31.2,48.6,12
07107,fin_de_semana,12,39.0,40.166666666666664,35.1,47.7,12
07107,fin_de_semana,13,42.0,40.75,34.0,49.0,12
07107,fin_de_semana,14,37.5,38.666666666666664,30.0,51.7,12
07107,fin_de_semana,15,44.0,45.25,40.0,54.9,12
07107,fin_de_semana,16,55.0,52.166666666666664,38.4,62.0,12
07107,fin_de_semana,17,58.5,61.25,50.1,79.80000000000001,12
07107,fin_de_semana,18,61.0,61.083333333333336,51.2,73.6,12
07107,fin_de_semana,19,77.5,76.16666666666667,57.2,93.4,12
07107,fin_de_semana,20,84.0,83.83333333333333,74.3,96.3,12
07107,fin_de_semana,21,110.0,106.83333333333333,86.1,115.8,12
07107,fin_de_semana,22,118.0,118.41666666666667,101.4,132.7,12
07107,fin_de_semana,23,145.5,136.75,97.60000000000001,159.5,12
07107,fin_de_semana,24,159.5,157.41666666666666,133.1,183.1,12
07107,fin_de_semana,25,192.0,190.66666666666666,168.4,211.9,12
07107,fin_de_semana,26,190.0,194.07692307692307,162.4,223.0,13
07107,fin_de_semana,27,198.0,198.53846153846155,179.4,233.00000000000003,13
07107,fin_de_semana,28,221.0,220.30769230769232,180.4,262.0,13
07107,fin_de_semana,29,218.0,219.0,187.0,246.20000000000002,13
07107,fin_de_semana,30,236.0,237.53846153846155,222.0,251.0,13
07107,fin_de_semana,31,241.0,246.53846153846155,206.8,289.8,13
07107,fin_de_semana,32,230.0,237.53846153846155,213.4,264.4,13
07107,fin_de_semana,33,220.0,220.76923076923077,188.6,243.6,13
07107,fin_de_semana,34,241.0,240.0,212.0,268.4,13
07107,fin_de_semana,35,228.0,234.69230769230768,189.0,283.8,13
07107,fin_de_semana,36,215.0,216.53846153846155,185.8,246.6,13
07107,fin_de_semana,37,222.0,231.6153846153846,180.0,284.0,13
07107,fin_de_semana,38,226.0,234.23076923076923,205.0,266.0,13
07107,fin_de_semana,39,255.0,244.69230769230768,184.0,300.0,13
07107,fin_de_semana,40,261.0,269.3076923076923,231.8,298.0,13
07107,fin_de_semana,41,269.0,258.15384615384613,211.2,302.2,13
07107,fin_de_semana,42,298.0,289.38461538461536,251.0,342.6,13
07107,fin_de_semana,43,284.0,291.84615384615387,237.2,350.0,13
07107,fin_de_semana,44,301.0,301.61538461538464,256.4,356.8,13
07107,fin_de_semana,45,312.0,319.6923076923077,261.6,361.8,13
07107,fin_de_semana,46,317.0,314.61538461538464,279.2,346.6,13
07107,fin_de_semana,47,331.0,326.7692307692308,275.2,380.2,13
07107,fin_de_semana,48,328.0,342.38461538461536,310.6,411.2,13
07107,fin_de_semana,49,346.0,360.84615384615387,303.40000000000003,423.4,13
07107,fin_de_semana,50,330.0,337.15384615384613,293.4,387.0,13
07107,fin_de_semana,51,325.0,321.15384615384613,260.4,395.8,13
07107,fin_de_semana,52,317.0,308.84615384615387,261.4,359.0,13
07107,fin_de_semana,53,301.0,316.3076923076923,290.4,371.80000000000007,13
07107,fin_de_semana,54,318.0,321.84615384615387,259.0,378.6,13
07107,fin_de_semana,55,289.0,298.0769230769231,269.6,329.8,13
07107,fin_de_semana,56,281.0,264.15384615384613,203.8,300.4,13
07107,fin_de_semana,57,238.0,234.0,203.2,269.0,13
07107,fin_de_semana,58,217.0,208.23076923076923,160.0,231.8,13
07107,fin_de_semana,59,211.0,214.07692307692307,168.6,255.0,13
07107,fin_de_semana,60,179.0,183.69230769230768,165.4,205.0,13
07107,fin_de_semana,61,175.0,175.53846153846155,152.6,207.8,13
07107,fin_de_semana,62,163.0,162.30769230769232,130.4,183.4,13
07107,fin_de_semana,63,138.0,143.3846153846154,126.0,161.0,13
07107,fin_de_semana,64,135.0,140.07692307692307,122.6,159.6,13
07107,fin_de_semana,65,137.0,134.6153846153846,110.2,156.8,13
07107,fin_de_semana,66,127.0,135.07692307692307,111.8,165.4,13
07107,fin_de_semana,67,134.0,140.76923076923077,119.0,170.6,13
07107,fin_de_semana,68,135.0,141.6153846153846,114.2,173.20000000000002,13
07107,fin_de_semana,69,151.0,150.6153846153846,131.6,175.4,13
07107,fin_de_semana,70,154.0,154.92307692307693,133.8,171.8,13
07107,fin_de_semana,71,164.0,159.84615384615384,132.8,177.4,13
07107,fin_de_semana,72,167.0,167.46153846153845,139.8,197.4,13
07107,fin_de_semana,73,181.0,183.76923076923077,158.6,208.8,13
07107,fin_de_semana,74,204.0,201.15384615384616,160.8,229.6,13
07107,fin_de_semana,75,169.0,181.92307692307693,138.2,227.4,13
07107,fin_de_semana,76,182.0,186.76923076923077,139.2,229.8,13
07107,fin_de_semana,77,163.0,166.76923076923077,141.4,209.2,13
07107,fin_de_semana,78,178.0,172.15384615384616,138.2,201.0,13
07107,fin_de_semana,79,158.0,157.84615384615384,118.4,195.8,13
07107,fin_de_semana,80,140.0,142.0,116.8,162.8,13
07107,fin_de_semana,81,136.0,130.23076923076923,111.2,143.8,13
07107,fin_de_semana,82,117.0,117.15384615384616,99.6,136.2,13
07107,fin_de_semana,83,110.0,112.53846153846153,88.0,141.20000000000002,13
07107,fin_de_semana,84,99.0,93.0,70.6,110.8,13
07107,fin_de_semana,85,87.0,84.3076923076923,75.4,96.6,13
07107,fin_de_semana,86,74.0,75.38461538461539,58.6,89.2,13
07107,fin_de_semana,87,65.0,64.61538461538461,49.0,77.8,13
07107,fin_de_semana,88,52.0,54.69230769230769,41.8,69.4,13
07107,fin_de_semana,89,51.0,47.92307692307692,38.2,58.2,13
07107,fin_de_semana,90,49.0,48.61538461538461,42.2,56.8,13
07107,fin_de_semana,91,46.0,45.23076923076923,37.2,51.8,13
07107,fin_de_semana,92,39.0,41.46153846153846,31.6,56.60000000000001,13
07107,fin_de_semana,93,41.0,41.38461538461539,30.0,56.400000000000006,13
07107,fin_de_semana,94,39.0,40.38461538461539,34.0,47.6,13
07107,fin_de_semana,95,39.0,39.38461538461539,27.200000000000003,47.0,13
07111,laboral,0,317.5,321.35714285714283,249.4,389.2,28
07111,laboral,1,339.5,341.25,285.1,400.9,28
07111,laboral,2,322.0,332.82142857142856,281.0,399.2,28
07111,laboral,3,341.5,337.5357142857143,261.7,413.4,28
07111,laboral,4,329.5,340.82142857142856,282.7,410.6,28
07111,laboral,5,329.0,335.32142857142856,283.0,390.3,28
07111,laboral,6,336.0,337.67857142857144,291.8,389.4,28
07111,laboral,7,339.0,343.07142857142856,281.3,411.6,28
07111,laboral,8,338.5,345.67857142857144,295.8,402.0,28
07111,laboral,9,323.5,331.39285714285717,273.9,406.2,28
07111,laboral,10,333.0,329.92857142857144,276.1,375.8,28
07111,laboral,11,351.0,357.1290322580645,307.0,428.0,31
07111,laboral,12,384.0,388.80645161290323,337.0,470.0,31
07111,laboral,13,357.0,365.03225806451616,312.0,438.0,31
07111,laboral,14,404.0,394.83870967741933,320.0,451.0,31
07111,laboral,15,405.0,412.0,314.0,488.0,31
07111,laboral,16,467.0,470.2258064516129,420.0,517.0,31
07111,laboral,17,543.0,555.0645161290323,451.0,680.0,31
07111,laboral,18,613.0,612.0322580645161,493.0,721.0,31
07111,laboral,19,712.0,723.3225806451613,602.0,832.0,31
07111,laboral,20,866.0,857.5483870967741,717.0,1008.0,31
07111,laboral,21,947.0,950.8064516129032,796.0,1083.0,31
07111,laboral,22,1132.0,1130.1290322580646,910.0,1388.0,31
07111,laboral,23,1332.0,1330.0,1078.0,1601.0,31
07111,laboral,24,1432.0,1449.741935483871,1248.0,1634.0,31
07111,laboral,25,1617.0,1570.3225806451612,1265.0,1803.0,31
07111,laboral,26,1659.0,1631.25,1386.1,1899.3,32
07111,laboral,27,1637.5,1665.6875,1349.4,2004.5,32
07111,laboral,28,1689.5,1697.5,1472.2,2067.8,32
07111,laboral,29,1627.0,1634.03125,1334.6,1956.5,32
07111,laboral,30,1454.5,1470.5,1200.9,1734.2000000000003,32
07111,laboral,31,1329.5,1413.03125,1144.5,1746.3,32
07111,laboral,32,1320.5,1333.0,1121.4,1658.9,32
07111,laboral,33,1089.0,1096.75,912.6,1292.8000000000002,32
07111,laboral,34,970.5,954.375,764.7,1113.5000000000002,32
07111,laboral,35,804.0,810.28125,696.6,927.3000000000001,32
07111,laboral,36,715.0,726.875,599.5,843.1000000000001,32
07111,laboral,37,616.0,620.4,503.4,723.4,30
07111,laboral,38,555.5,554.3333333333334,464.7,663.5,30
07111,laboral,39,465.5,461.6333333333333,355.90000000000003,565.4000000000001,30
07111,laboral,40,410.0,411.8666666666667,353.7,511.0,30
07111,laboral,41,383.0,387.1,331.5,460.3,30
07111,laboral,42,375.0,373.03333333333336,317.7,412.0,30
07111,laboral,43,374.0,374.6,310.7,431.3,30
07111,laboral,44,343.5,336.43333333333334,271.1,380.70000000000005,30
07111,laboral,45,352.0,352.0,298.4,401.2,30
07111,laboral,46,312.0,328.23333333333335,282.0,399.7,30
07111,laboral,47,327.0,334.1333333333333,281.2,388.90000000000003,30
07111,laboral,48,338.5,340.5,273.4,384.40000000000003,30
07111,laboral,49,340.0,337.9,288.7,413.0,30
07111,laboral,50,361.0,357.1666666666667,304.6,415.3,30
07111,laboral,51,356.5,361.6666666666667,305.7,414.90000000000003,30
07111,laboral,52,351.0,342.18518518518516,289.4,378.4,27
07111,laboral,53,363.0,375.25925925925924,320.0,465.0,27
07111,laboral,54,360.0,369.4074074074074,290.4,444.6,27
07111,laboral,55,392.0,398.6296296296296,328.4,460.40000000000003,27
07111,laboral,56,415.0,420.25925925925924,336.6,521.8000000000001,27
07111,laboral,57,504.0,487.44444444444446,387.2,575.8000000000001,27
07111,laboral,58,505.0,523.7777777777778,423.4,622.8000000000001,27
07111,laboral,59,606.0,633.7407407407408,552.6,756.0000000000001,27
07111,laboral,60,717.0,690.8518518518518,549.6,793.8,27
07111,laboral,61,784.0,786.1481481481482,659.4,915.8000000000001,27
07111,laboral,62,907.0,904.4444444444445,808.0,1007.4000000000001,27
07111,laboral,63,1072.0,1079.111111111111,918.8,1274.4,27
07111,laboral,64,1175.0,1184.962962962963,1010.2,1409.4,27
07111,laboral,65,1337.0,1309.7777777777778,945.0,1549.2,27
07111,laboral,66,1462.0,1482.0740740740741,1227.6,1739.6000000000001,27
07111,laboral,67,1586.0,1572.2962962962963,1337.8,1796.8000000000002,27
07111,laboral,68,1560.0,1565.9259259259259,1368.0,1781.2,27
07111,laboral,69,1729.0,1720.8148148148148,1463.2,1995.2,27
07111,laboral,70,1664.0,1642.4814814814815,1368.8,1918.0000000000002,27
07111,laboral,71,1532.0,1563.4074074074074,1373.2,1811.8,27
07111,laboral,72,1475.0,1467.148148148148,1171.0,1757.8,27
07111,laboral,73,1372.0,1366.2222222222222,1179.6,1603.4,27
07111,laboral,74,1202.0,1239.2962962962963,1065.8,1456.4,27
07111,laboral,75,1071.0,1072.888888888889,912.8,1207.8,27
07111,laboral,76,949.0,989.925925925926,832.0,1196.6,27
07111,laboral,77,865.0,858.3703703703703,721.6,1021.2,27
07111,laboral,78,703.0,727.2962962962963,608.0,848.2,27
07111,laboral,79,609.0,613.2962962962963,523.8,720.8000000000001,27
07111,laboral,80,508.0,522.7777777777778,439.6,617.4,27
07111,laboral,81,504.0,510.81481481481484,433.4,585.0,27
07111,laboral,82,419.0,439.4074074074074,354.2,549.2,27
07111,laboral,83,427.0,430.44444444444446,359.2,512.2,27
07111,laboral,84,364.0,383.81481481481484,303.2,482.40000000000003,27
07111,laboral,85,355.0,356.6666666666667,306.0,413.40000000000003,27
07111,laboral,86,330.0,332.44444444444446,262.6,389.8,27
07111,laboral,87,359.0,346.037037037037,282.4,398.00000000000006,27
07111,laboral,88,333.0,349.0,300.6,416.4000000000001,27
07111,laboral,89,334.0,340.85185185185185,291.6,398.6,27
07111,laboral,90,332.0,337.1111111111111,289.0,391.40000000000003,27
07111,laboral,91,334.0,332.3333333333333,274.6,388.8,27
07111,laboral,92,337.0,339.9259259259259,283.0,385.8,27
07111,laboral,93,333.0,322.962962962963,264.0,374.00000000000006,27
07111,laboral,94,315.0,315.962962962963,270.6,350.8,27
07111,laboral,95,322.0,331.1111111111111,280.2,382.40000000000003,27
07111,fin_de_semana,0,278.5,273.8333333333333,213.2,295.8,12
07111,fin_de_semana,1,277.0,277.0,232.1,322.9,12
07111,fin_de_semana,2,262.5,265.6666666666667,216.2,309.4,12
07111,fin_de_semana,3,298.0,284.5833333333333,244.7,315.9,12
07111,fin_de_semana,4,238.5,242.66666666666666,226.3,264.8,12
07111,fin_de_semana,5,277.0,288.6666666666667,239.0,345.4,12
07111,fin_de_semana,6,264.5,272.0833333333333,211.4,320.2,12
07111,fin_de_semana,7,264.0,260.9166666666667,245.1,278.9,12
07111,fin_de_semana,8,286.5,281.9166666666667,245.4,329.1,12
07111,fin_de_semana,9,291.5,287.25,253.7,310.5,12
07111,fin_de_semana,10,264.0,274.5833333333333,234.5,327.5,12
07111,fin_de_semana,11,283.5,290.6666666666667,252.0,350.7,12
07111,fin_de_semana,12,298.0,308.6666666666667,258.2,358.4,12
07111,fin_de_semana,13,295.0,306.25,264.8,358.5,12
07111,fin_de_semana,14,320.5,316.5833333333333,264.6,365.1,12
07111,fin_de_semana,15,355.5,347.9166666666667,268.4,426.5,12
07111,fin_de_semana,16,338.0,357.9166666666667,286.8,449.3,12
07111,fin_de_semana,17,423.5,429.1666666666667,377.4,493.6,12
07111,fin_de_semana,18,489.5,499.25,440.1,570.9,12
07111,fin_de_semana,19,579.5,587.4166666666666,511.8,666.4,12
07111,fin_de_semana,20,653.0,670.8333333333334,604.4,771.7,12
07111,fin_de_semana,21,816.5,821.3333333333334,733.2,919.1,12
07111,fin_de_semana,22,865.5,865.0,747.6,974.8,12
07111,fin_de_semana,23,1054.5,1034.4166666666667,902.2,1158.4,12
07111,fin_de_semana,24,1165.0,1179.6666666666667,1065.1,1346.6000000000001,12
07111,fin_de_semana,25,1178.0,1221.3333333333333,1102.6,1420.1000000000001,12
07111,fin_de_semana,26,1431.0,1447.7692307692307,1170.0,1798.6000000000001,13
07111,fin_de_semana,27,1405.0,1437.4615384615386,1190.8,1655.8000000000002,13
07111,fin_de_semana,28,1252.0,1333.2307692307693,1108.0,1582.0,13
07111,fin_de_semana,29,1325.0,1282.0,1072.0,1432.2,13
07111,fin_de_semana,30,1193.0,1215.7692307692307,1110.6,1362.2,13
07111,fin_de_semana,31,1152.0,1129.3076923076924,934.0,1258.6,13
07111,fin_de_semana,32,1042.0,1024.5384615384614,953.6,1066.8,13
07111,fin_de_semana,33,1013.0,965.0,835.2,1067.4,13
07111,fin_de_semana,34,902.0,887.6153846153846,734.8,1046.0,13
07111,fin_de_semana,35,701.0,689.7692307692307,561.2,799.4,13
07111,fin_de_semana,36,583.0,576.6923076923077,500.6,659.8000000000001,13
07111,fin_de_semana,37,497.0,512.4615384615385,455.8,588.6,13
07111,fin_de_semana,38,409.0,413.7692307692308,357.0,479.20000000000005,13
07111,fin_de_semana,39,385.0,380.38461538461536,330.6,422.6,13
07111,fin_de_semana,40,365.0,357.61538461538464,288.4,430.8,13
07111,fin_de_semana,41,337.0,328.15384615384613,241.0,393.4,13
